T(MeV)		mu(MeV)		M_u(MeV)		M_d(MeV)		M_s(MeV)		phi_u/L^3		phi_d/L^3		phi_s/L^3
2.000000	200.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	201.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	202.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	203.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	204.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	205.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	206.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	207.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	208.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	209.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	210.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	211.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	212.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	213.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	214.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	215.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	216.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	217.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	218.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	219.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	220.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	221.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	222.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	223.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	224.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	225.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
2.000000	226.000000	367.648250	367.648250	549.479201	80356297.179578	80356297.179578	79326798.087153
